"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.01236363636E+009, -2.51528969359E+001, +0.00000000000E+000
+1.01381818182E+009, -2.45141359021E+001, +0.00000000000E+000
+1.01527272727E+009, -2.38983833006E+001, +0.00000000000E+000
+1.01672727273E+009, -2.32997739417E+001, +0.00000000000E+000
+1.01818181818E+009, -2.27266986147E+001, +0.00000000000E+000
+1.01963636364E+009, -2.21845813031E+001, +0.00000000000E+000
+1.02109090909E+009, -2.16707690666E+001, +0.00000000000E+000
+1.02254545455E+009, -2.11866595491E+001, +0.00000000000E+000
+1.02400000000E+009, -2.07332869428E+001, +0.00000000000E+000
+1.02545454545E+009, -2.03136323602E+001, +0.00000000000E+000
+1.02690909091E+009, -1.99208756930E+001, +0.00000000000E+000
+1.02836363636E+009, -1.95556252154E+001, +0.00000000000E+000
+1.02981818182E+009, -1.92159298389E+001, +0.00000000000E+000
+1.03127272727E+009, -1.88970658754E+001, +0.00000000000E+000
+1.03272727273E+009, -1.85980693767E+001, +0.00000000000E+000
+1.03418181818E+009, -1.83162724174E+001, +0.00000000000E+000
+1.03563636364E+009, -1.80467997514E+001, +0.00000000000E+000
+1.03709090909E+009, -1.77892365742E+001, +0.00000000000E+000
+1.03854545455E+009, -1.75425877305E+001, +0.00000000000E+000
+1.04000000000E+009, -1.73048863111E+001, +0.00000000000E+000
+1.04145454545E+009, -1.70683540745E+001, +0.00000000000E+000
+1.04290909091E+009, -1.68367304919E+001, +0.00000000000E+000
+1.04436363636E+009, -1.66066584477E+001, +0.00000000000E+000
+1.04581818182E+009, -1.63745147699E+001, +0.00000000000E+000
+1.04727272727E+009, -1.61378863885E+001, +0.00000000000E+000
+1.04872727273E+009, -1.58971097945E+001, +0.00000000000E+000
+1.05018181818E+009, -1.56525418878E+001, +0.00000000000E+000
+1.05163636364E+009, -1.54011392955E+001, +0.00000000000E+000
+1.05309090909E+009, -1.51454464287E+001, +0.00000000000E+000
+1.05454545455E+009, -1.48862038736E+001, +0.00000000000E+000
+1.05600000000E+009, -1.46249172278E+001, +0.00000000000E+000
+1.05745454545E+009, -1.43589662295E+001, +0.00000000000E+000
+1.05890909091E+009, -1.40905819101E+001, +0.00000000000E+000
+1.06036363636E+009, -1.38200780270E+001, +0.00000000000E+000
+1.06181818182E+009, -1.35453701817E+001, +0.00000000000E+000
+1.06327272727E+009, -1.32684836160E+001, +0.00000000000E+000
+1.06472727273E+009, -1.29895027960E+001, +0.00000000000E+000
+1.06618181818E+009, -1.27106301262E+001, +0.00000000000E+000
+1.06763636364E+009, -1.24342816447E+001, +0.00000000000E+000
+1.06909090909E+009, -1.21624641027E+001, +0.00000000000E+000
+1.07054545455E+009, -1.18987569702E+001, +0.00000000000E+000
+1.07200000000E+009, -1.16438892607E+001, +0.00000000000E+000
+1.07345454545E+009, -1.13990037815E+001, +0.00000000000E+000
+1.07490909091E+009, -1.11646219942E+001, +0.00000000000E+000
+1.07636363636E+009, -1.09402472155E+001, +0.00000000000E+000
+1.07781818182E+009, -1.07277762072E+001, +0.00000000000E+000
+1.07927272727E+009, -1.05250055924E+001, +0.00000000000E+000
+1.08072727273E+009, -1.03319030988E+001, +0.00000000000E+000
+1.08218181818E+009, -1.01457184191E+001, +0.00000000000E+000
+1.08363636364E+009, -9.96778841489E+000, +0.00000000000E+000
+1.08509090909E+009, -9.79852531740E+000, +0.00000000000E+000
+1.08654545455E+009, -9.63614302757E+000, +0.00000000000E+000
+1.08800000000E+009, -9.48078951054E+000, +0.00000000000E+000
+1.08945454545E+009, -9.33735872852E+000, +0.00000000000E+000
+1.09090909091E+009, -9.20153933703E+000, +0.00000000000E+000
+1.09236363636E+009, -9.07341205188E+000, +0.00000000000E+000
+1.09381818182E+009, -8.95515167470E+000, +0.00000000000E+000
+1.09527272727E+009, -8.84718124163E+000, +0.00000000000E+000
+1.09672727273E+009, -8.74672018188E+000, +0.00000000000E+000
+1.09818181818E+009, -8.65401441458E+000, +0.00000000000E+000
+1.09963636364E+009, -8.57082185664E+000, +0.00000000000E+000
+1.10109090909E+009, -8.49492986414E+000, +0.00000000000E+000
+1.10254545455E+009, -8.42606175399E+000, +0.00000000000E+000
+1.10400000000E+009, -8.36333043923E+000, +0.00000000000E+000
+1.10545454545E+009, -8.30809894033E+000, +0.00000000000E+000
+1.10690909091E+009, -8.25674778833E+000, +0.00000000000E+000
+1.10836363636E+009, -8.21263385069E+000, +0.00000000000E+000
+1.10981818182E+009, -8.17285644731E+000, +0.00000000000E+000
+1.11127272727E+009, -8.13459906362E+000, +0.00000000000E+000
+1.11272727273E+009, -8.10053781185E+000, +0.00000000000E+000
+1.11418181818E+009, -8.06956700146E+000, +0.00000000000E+000
+1.11563636364E+009, -8.03973608904E+000, +0.00000000000E+000
+1.11709090909E+009, -8.01118204364E+000, +0.00000000000E+000
+1.11854545455E+009, -7.98414520589E+000, +0.00000000000E+000
+1.12000000000E+009, -7.95861508071E+000, +0.00000000000E+000
+1.12145454545E+009, -7.93156774736E+000, +0.00000000000E+000
+1.12290909091E+009, -7.90326020224E+000, +0.00000000000E+000
+1.12436363636E+009, -7.87219187092E+000, +0.00000000000E+000
+1.12581818182E+009, -7.83587074391E+000, +0.00000000000E+000
+1.12727272727E+009, -7.79443299977E+000, +0.00000000000E+000
+1.12872727273E+009, -7.74769473145E+000, +0.00000000000E+000
+1.13018181818E+009, -7.69758313504E+000, +0.00000000000E+000
+1.13163636364E+009, -7.64355697194E+000, +0.00000000000E+000
+1.13309090909E+009, -7.58749491765E+000, +0.00000000000E+000
+1.13454545455E+009, -7.53042948923E+000, +0.00000000000E+000
+1.13600000000E+009, -7.47220744822E+000, +0.00000000000E+000
+1.13745454545E+009, -7.41182981063E+000, +0.00000000000E+000
+1.13890909091E+009, -7.35021643231E+000, +0.00000000000E+000
+1.14036363636E+009, -7.28602943989E+000, +0.00000000000E+000
+1.14181818182E+009, -7.21883753673E+000, +0.00000000000E+000
+1.14327272727E+009, -7.14885041505E+000, +0.00000000000E+000
+1.14472727273E+009, -7.07206652390E+000, +0.00000000000E+000
+1.14618181818E+009, -6.99345144406E+000, +0.00000000000E+000
+1.14763636364E+009, -6.91262127800E+000, +0.00000000000E+000
+1.14909090909E+009, -6.83024092487E+000, +0.00000000000E+000
+1.15054545455E+009, -6.74824853936E+000, +0.00000000000E+000
+1.15200000000E+009, -6.66731174665E+000, +0.00000000000E+000
+1.15345454545E+009, -6.58737657060E+000, +0.00000000000E+000
+1.15490909091E+009, -6.51100448420E+000, +0.00000000000E+000
+1.15636363636E+009, -6.43757169131E+000, +0.00000000000E+000
+1.15781818182E+009, -6.36947222493E+000, +0.00000000000E+000
+1.15927272727E+009, -6.30535885058E+000, +0.00000000000E+000
+1.16072727273E+009, -6.24535898939E+000, +0.00000000000E+000
+1.16218181818E+009, -6.18898488235E+000, +0.00000000000E+000
+1.16363636364E+009, -6.13237285821E+000, +0.00000000000E+000
+1.16509090909E+009, -6.07359322606E+000, +0.00000000000E+000
+1.16654545455E+009, -6.00994047904E+000, +0.00000000000E+000
+1.16800000000E+009, -5.94017878652E+000, +0.00000000000E+000
+1.16945454545E+009, -5.86509929906E+000, +0.00000000000E+000
+1.17090909091E+009, -5.78533991596E+000, +0.00000000000E+000
+1.17236363636E+009, -5.70275408916E+000, +0.00000000000E+000
+1.17381818182E+009, -5.61994573155E+000, +0.00000000000E+000
+1.17527272727E+009, -5.53900665365E+000, +0.00000000000E+000
+1.17672727273E+009, -5.46020463363E+000, +0.00000000000E+000
+1.17818181818E+009, -5.38628343760E+000, +0.00000000000E+000
+1.17963636364E+009, -5.31927344188E+000, +0.00000000000E+000
+1.18109090909E+009, -5.25871227729E+000, +0.00000000000E+000
+1.18254545455E+009, -5.20592525480E+000, +0.00000000000E+000
+1.18400000000E+009, -5.16116140479E+000, +0.00000000000E+000
+1.18545454545E+009, -5.12592988275E+000, +0.00000000000E+000
+1.18690909091E+009, -5.09824566295E+000, +0.00000000000E+000
+1.18836363636E+009, -5.07841370852E+000, +0.00000000000E+000
+1.18981818182E+009, -5.06412277344E+000, +0.00000000000E+000
+1.19127272727E+009, -5.05408928684E+000, +0.00000000000E+000
+1.19272727273E+009, -5.04359408246E+000, +0.00000000000E+000
+1.19418181818E+009, -5.02987602645E+000, +0.00000000000E+000
+1.19563636364E+009, -5.01394254691E+000, +0.00000000000E+000
+1.19709090909E+009, -4.99456118222E+000, +0.00000000000E+000
+1.19854545455E+009, -4.97221642121E+000, +0.00000000000E+000
+1.20000000000E+009, -4.94660658018E+000, +0.00000000000E+000
