"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.57781818182E+009, -1.11243653419E+001, +0.00000000000E+000
+1.58109090909E+009, -1.11542809936E+001, +0.00000000000E+000
+1.58436363636E+009, -1.11774714606E+001, +0.00000000000E+000
+1.58763636364E+009, -1.11952057169E+001, +0.00000000000E+000
+1.59090909091E+009, -1.12101408172E+001, +0.00000000000E+000
+1.59418181818E+009, -1.12246821534E+001, +0.00000000000E+000
+1.59745454545E+009, -1.12429596925E+001, +0.00000000000E+000
+1.60072727273E+009, -1.12696572740E+001, +0.00000000000E+000
+1.60400000000E+009, -1.13063121712E+001, +0.00000000000E+000
+1.60727272727E+009, -1.13541660686E+001, +0.00000000000E+000
+1.61054545455E+009, -1.14123071285E+001, +0.00000000000E+000
+1.61381818182E+009, -1.14784079833E+001, +0.00000000000E+000
+1.61709090909E+009, -1.15502994510E+001, +0.00000000000E+000
+1.62036363636E+009, -1.16246102646E+001, +0.00000000000E+000
+1.62363636364E+009, -1.16992790210E+001, +0.00000000000E+000
+1.62690909091E+009, -1.17706069201E+001, +0.00000000000E+000
+1.63018181818E+009, -1.18383428992E+001, +0.00000000000E+000
+1.63345454545E+009, -1.19011028934E+001, +0.00000000000E+000
+1.63672727273E+009, -1.19574247609E+001, +0.00000000000E+000
+1.64000000000E+009, -1.20083461158E+001, +0.00000000000E+000
+1.64327272727E+009, -1.20552540332E+001, +0.00000000000E+000
+1.64654545455E+009, -1.21000273014E+001, +0.00000000000E+000
+1.64981818182E+009, -1.21447077993E+001, +0.00000000000E+000
+1.65309090909E+009, -1.21873222940E+001, +0.00000000000E+000
+1.65636363636E+009, -1.22343630133E+001, +0.00000000000E+000
+1.65963636364E+009, -1.22876784494E+001, +0.00000000000E+000
+1.66290909091E+009, -1.23480979911E+001, +0.00000000000E+000
+1.66618181818E+009, -1.24157418691E+001, +0.00000000000E+000
+1.66945454545E+009, -1.24919954945E+001, +0.00000000000E+000
+1.67272727273E+009, -1.25742932578E+001, +0.00000000000E+000
+1.67600000000E+009, -1.26605104279E+001, +0.00000000000E+000
+1.67927272727E+009, -1.27477225467E+001, +0.00000000000E+000
+1.68254545455E+009, -1.28322579408E+001, +0.00000000000E+000
+1.68581818182E+009, -1.29103777907E+001, +0.00000000000E+000
+1.68909090909E+009, -1.29797812110E+001, +0.00000000000E+000
+1.69236363636E+009, -1.30380120453E+001, +0.00000000000E+000
+1.69563636364E+009, -1.30846971546E+001, +0.00000000000E+000
+1.69890909091E+009, -1.31198411855E+001, +0.00000000000E+000
+1.70218181818E+009, -1.31444858808E+001, +0.00000000000E+000
+1.70545454545E+009, -1.31615469233E+001, +0.00000000000E+000
+1.70872727273E+009, -1.31768621764E+001, +0.00000000000E+000
+1.71200000000E+009, -1.31937529383E+001, +0.00000000000E+000
+1.71527272727E+009, -1.32181344544E+001, +0.00000000000E+000
+1.71854545455E+009, -1.32542038429E+001, +0.00000000000E+000
+1.72181818182E+009, -1.33059669427E+001, +0.00000000000E+000
+1.72509090909E+009, -1.33735947319E+001, +0.00000000000E+000
+1.72836363636E+009, -1.34574647511E+001, +0.00000000000E+000
+1.73163636364E+009, -1.35542650980E+001, +0.00000000000E+000
+1.73490909091E+009, -1.36598139827E+001, +0.00000000000E+000
+1.73818181818E+009, -1.37698729152E+001, +0.00000000000E+000
+1.74145454545E+009, -1.38796823108E+001, +0.00000000000E+000
+1.74472727273E+009, -1.39851388683E+001, +0.00000000000E+000
+1.74800000000E+009, -1.40821321544E+001, +0.00000000000E+000
+1.75127272727E+009, -1.41681239602E+001, +0.00000000000E+000
+1.75454545455E+009, -1.42401198934E+001, +0.00000000000E+000
+1.75781818182E+009, -1.42958704936E+001, +0.00000000000E+000
+1.76109090909E+009, -1.43352299084E+001, +0.00000000000E+000
+1.76436363636E+009, -1.43600498901E+001, +0.00000000000E+000
+1.76763636364E+009, -1.43689740425E+001, +0.00000000000E+000
+1.77090909091E+009, -1.43635864038E+001, +0.00000000000E+000
+1.77418181818E+009, -1.43457630431E+001, +0.00000000000E+000
+1.77745454545E+009, -1.43190513077E+001, +0.00000000000E+000
+1.78072727273E+009, -1.42889298319E+001, +0.00000000000E+000
+1.78400000000E+009, -1.42609745064E+001, +0.00000000000E+000
+1.78727272727E+009, -1.42426387861E+001, +0.00000000000E+000
+1.79054545455E+009, -1.42407986235E+001, +0.00000000000E+000
+1.79381818182E+009, -1.42628300273E+001, +0.00000000000E+000
+1.79709090909E+009, -1.43146407026E+001, +0.00000000000E+000
+1.80036363636E+009, -1.43967714788E+001, +0.00000000000E+000
+1.80363636364E+009, -1.45077084586E+001, +0.00000000000E+000
+1.80690909091E+009, -1.46409280307E+001, +0.00000000000E+000
+1.81018181818E+009, -1.47869319248E+001, +0.00000000000E+000
+1.81345454545E+009, -1.49356370779E+001, +0.00000000000E+000
+1.81672727273E+009, -1.50786759721E+001, +0.00000000000E+000
+1.82000000000E+009, -1.52074059684E+001, +0.00000000000E+000
+1.82327272727E+009, -1.53161692884E+001, +0.00000000000E+000
+1.82654545455E+009, -1.54012919984E+001, +0.00000000000E+000
+1.82981818182E+009, -1.54612219870E+001, +0.00000000000E+000
+1.83309090909E+009, -1.54966552887E+001, +0.00000000000E+000
+1.83636363636E+009, -1.55093242055E+001, +0.00000000000E+000
+1.83963636364E+009, -1.55029967001E+001, +0.00000000000E+000
+1.84290909091E+009, -1.54824886798E+001, +0.00000000000E+000
+1.84618181818E+009, -1.54538514178E+001, +0.00000000000E+000
+1.84945454545E+009, -1.54230323258E+001, +0.00000000000E+000
+1.85272727273E+009, -1.53990439362E+001, +0.00000000000E+000
+1.85600000000E+009, -1.53875528562E+001, +0.00000000000E+000
+1.85927272727E+009, -1.53949444144E+001, +0.00000000000E+000
+1.86254545455E+009, -1.54271985369E+001, +0.00000000000E+000
+1.86581818182E+009, -1.54868186767E+001, +0.00000000000E+000
+1.86909090909E+009, -1.55739776995E+001, +0.00000000000E+000
+1.87236363636E+009, -1.56867601647E+001, +0.00000000000E+000
+1.87563636364E+009, -1.58202967525E+001, +0.00000000000E+000
+1.87890909091E+009, -1.59681798375E+001, +0.00000000000E+000
+1.88218181818E+009, -1.61228253336E+001, +0.00000000000E+000
+1.88545454545E+009, -1.62754613327E+001, +0.00000000000E+000
+1.88872727273E+009, -1.64203255522E+001, +0.00000000000E+000
+1.89200000000E+009, -1.65507720708E+001, +0.00000000000E+000
+1.89527272727E+009, -1.66626083557E+001, +0.00000000000E+000
+1.89854545455E+009, -1.67532359510E+001, +0.00000000000E+000
+1.90181818182E+009, -1.68205035944E+001, +0.00000000000E+000
+1.90509090909E+009, -1.68647913123E+001, +0.00000000000E+000
+1.90836363636E+009, -1.68893571109E+001, +0.00000000000E+000
+1.91163636364E+009, -1.68991245009E+001, +0.00000000000E+000
+1.91490909091E+009, -1.68997077118E+001, +0.00000000000E+000
+1.91818181818E+009, -1.68956554632E+001, +0.00000000000E+000
+1.92145454545E+009, -1.68939312885E+001, +0.00000000000E+000
+1.92472727273E+009, -1.68991798597E+001, +0.00000000000E+000
+1.92800000000E+009, -1.69155639617E+001, +0.00000000000E+000
+1.93127272727E+009, -1.69465113483E+001, +0.00000000000E+000
+1.93454545455E+009, -1.69930844397E+001, +0.00000000000E+000
+1.93781818182E+009, -1.70555833020E+001, +0.00000000000E+000
+1.94109090909E+009, -1.71323832907E+001, +0.00000000000E+000
+1.94436363636E+009, -1.72216424392E+001, +0.00000000000E+000
+1.94763636364E+009, -1.73191017412E+001, +0.00000000000E+000
+1.95090909091E+009, -1.74213100972E+001, +0.00000000000E+000
+1.95418181818E+009, -1.75228512992E+001, +0.00000000000E+000
+1.95745454545E+009, -1.76213953345E+001, +0.00000000000E+000
+1.96072727273E+009, -1.77161795794E+001, +0.00000000000E+000
+1.96400000000E+009, -1.78050626667E+001, +0.00000000000E+000
+1.96727272727E+009, -1.78862454826E+001, +0.00000000000E+000
+1.97054545455E+009, -1.79589476224E+001, +0.00000000000E+000
+1.97381818182E+009, -1.80253932192E+001, +0.00000000000E+000
+1.97709090909E+009, -1.80874737358E+001, +0.00000000000E+000
+1.98036363636E+009, -1.81478773042E+001, +0.00000000000E+000
+1.98363636364E+009, -1.82097923072E+001, +0.00000000000E+000
+1.98690909091E+009, -1.82760288337E+001, +0.00000000000E+000
+1.99018181818E+009, -1.83481668456E+001, +0.00000000000E+000
+1.99345454545E+009, -1.84272821236E+001, +0.00000000000E+000
+1.99672727273E+009, -1.85116555018E+001, +0.00000000000E+000
+2.00000000000E+009, -1.85977357970E+001, +0.00000000000E+000
